CustomerID,Recency,Frequency,Monetary,Cluster,Segment
13398.0,192,1,42.900000000000006,0,Churn
13402.0,372,1,46.35,0,Churn
13403.0,18,1,30.0,0,Churn
13404.0,1,2,57.18,0,Churn
13405.0,74,3,83.601,0,Churn
13408.0,8,13,515.19,0,Churn
13411.0,107,1,143.95000000000002,0,Churn
13414.0,134,1,72.0,0,Churn
13417.0,5,1,82.68,0,Churn
13418.0,12,17,1380.6,2,Churn
13419.0,64,1,41.6,0,Churn
13420.0,150,1,16.8,0,Churn
13421.0,40,2,638.34,0,Churn
13422.0,64,1,570.1,0,Churn
13425.0,108,3,421.66,0,Churn
13426.0,1,5,175.60000000000002,0,Churn
13427.0,120,2,30.599999999999998,0,Churn
13428.0,10,1,160.93,0,Churn
13429.0,11,2,204.4,0,Churn
13430.0,19,2,77.13,0,Churn
13431.0,67,2,272.18,0,Churn
13435.0,24,5,193.62,0,Churn
13436.0,2,1,92.84,0,Churn
13437.0,14,6,821.4100000000001,2,Churn
13439.0,255,1,234.51999999999998,0,Churn
13441.0,92,1,25.200000000000003,0,Churn
13447.0,23,3,227.42000000000002,0,Churn
13448.0,17,5,978.7,2,Churn
13449.0,24,1,71.78,0,Churn
13450.0,89,3,164.4,0,Churn
13451.0,26,5,1898.47,2,Churn
13453.0,166,2,60.599999999999994,0,Churn
13455.0,25,2,197.9,0,Churn
13456.0,22,4,156.20000000000002,0,Churn
13458.0,7,13,1469.49,2,Churn
13460.0,29,1,27.48,0,Churn
13461.0,39,1,62.400000000000006,0,Churn
13462.0,253,1,70.2,0,Churn
13464.0,58,1,171.84,0,Churn
13466.0,184,1,96.6,0,Churn
13467.0,11,2,401.29,0,Churn
13468.0,2,33,1270.63,2,Churn
13470.0,99,2,165.0,0,Churn
13471.0,1,4,1097.58,2,Churn
13473.0,333,1,15.0,0,Churn
13474.0,236,1,153.94,0,Churn
13475.0,191,4,194.20000000000002,0,Churn
13476.0,179,2,164.82000000000002,0,Churn
13477.0,38,4,219.57999999999998,0,Churn
13479.0,201,2,60.8,0,Churn
13481.0,46,4,795.08,2,Churn
13482.0,232,1,32.7,0,Churn
13483.0,66,1,32.1,0,Churn
13485.0,233,1,102.99000000000001,0,Churn
13486.0,78,3,434.58,0,Churn
13487.0,213,2,139.75,0,Churn
13488.0,17,13,1961.2,2,Churn
13489.0,158,2,30.0,0,Churn
13491.0,52,9,209.64000000000001,0,Churn
13492.0,136,3,300.44,0,Churn
13494.0,312,1,103.80000000000001,0,Churn
13495.0,8,3,63.94,0,Churn
13496.0,360,1,134.02,0,Churn
13497.0,283,2,94.80000000000001,0,Churn
13499.0,74,3,86.10000000000001,0,Churn
13500.0,23,3,174.34,0,Churn
13501.0,288,1,175.55,0,Churn
13502.0,17,2,34.50000000000001,0,Churn
13503.0,71,1,61.4,0,Churn
13504.0,64,1,124.20000000000002,0,Churn
13505.0,73,4,1012.6200000000001,2,Churn
13506.0,316,2,128.2,0,Churn
13507.0,3,4,659.0400000000001,2,Churn
13508.0,244,1,32.14,0,Churn
13509.0,100,3,57.7,0,Churn
13510.0,1,4,761.38,2,Churn
13512.0,261,1,28.82,0,Churn
13513.0,127,1,37.5,0,Churn
13515.0,73,4,330.06,0,Churn
13516.0,73,2,295.58000000000004,0,Churn
13517.0,60,3,653.4000000000001,0,Churn
13518.0,86,1,230.2,0,Churn
13519.0,78,1,28.400000000000002,0,Churn
13520.0,138,3,206.1,0,Churn
13521.0,1,3,796.75,2,Churn
13522.0,30,1,17.700000000000003,0,Churn
13523.0,33,5,534.78,0,Churn
13524.0,173,2,71.30000000000001,0,Churn
13527.0,34,5,1040.96,2,Churn
13529.0,79,2,44.7,0,Churn
13531.0,205,2,173.6,0,Churn
13532.0,34,1,132.36,0,Churn
13533.0,183,3,217.94,0,Churn
13534.0,2,22,3150.25,3,Loyal
13536.0,1,7,907.71,2,Churn
13539.0,86,3,227.04000000000002,0,Churn
13544.0,40,2,148.46,0,Churn
13546.0,12,3,425.63,0,Churn
13548.0,96,2,357.95,0,Churn
13549.0,26,7,373.00000000000006,0,Churn
13552.0,66,7,303.22,0,Churn
13555.0,74,4,342.19,0,Churn
13557.0,28,2,87.44,0,Churn
13558.0,6,4,423.28,0,Churn
13560.0,7,1,115.47,0,Churn
13561.0,216,1,14.3,0,Churn
13562.0,82,3,633.2,0,Churn
13563.0,84,2,134.62,0,Churn
13564.0,354,2,345.24,0,Churn
13565.0,19,2,154.54,0,Churn
13566.0,41,2,605.22,0,Churn
13568.0,173,1,108.3,0,Churn
13569.0,17,2,208.51,0,Churn
13570.0,243,1,75.59,0,Churn
13571.0,13,12,1674.46,2,Churn
13572.0,206,1,84.45000000000002,0,Churn
13573.0,50,2,99.36,0,Churn
13575.0,23,5,341.55,0,Churn
13576.0,10,8,338.2,0,Churn
13577.0,25,4,832.8000000000001,2,Churn
13579.0,15,2,98.53999999999999,0,Churn
13581.0,309,1,56.95,0,Churn
13583.0,156,1,230.16,0,Churn
13584.0,307,1,39.3,0,Churn
13588.0,16,9,371.33000000000004,0,Churn
13589.0,15,2,61.2,0,Churn
13590.0,11,6,501.85,0,Churn
13591.0,65,3,417.19,0,Churn
13592.0,36,3,89.04,0,Churn
13593.0,108,4,587.3000000000001,0,Churn
13594.0,53,1,120.98,0,Churn
13596.0,6,2,350.02,0,Churn
13598.0,47,1,76.42,0,Churn
13599.0,1,14,1123.49,2,Churn
13600.0,312,1,33.370000000000005,0,Churn
13601.0,45,2,462.27,0,Churn
13602.0,65,1,111.74000000000001,0,Churn
13603.0,26,1,56.19,0,Churn
13606.0,29,2,96.31,0,Churn
13607.0,40,1,356.89,0,Churn
13610.0,12,7,552.33,0,Churn
13611.0,89,3,273.91,0,Churn
13614.0,24,4,630.66,0,Churn
13615.0,319,1,162.6,0,Churn
13617.0,40,3,349.19,0,Churn
13618.0,174,1,64.22,0,Churn
13621.0,117,1,40.0,0,Churn
13623.0,31,5,177.37,0,Churn
13626.0,253,1,78.2,0,Churn
13627.0,79,4,216.66000000000003,0,Churn
13629.0,143,1,37.800000000000004,0,Churn
13630.0,76,5,216.08,0,Churn
13631.0,178,1,40.0,0,Churn
13632.0,25,5,717.9100000000001,2,Churn
13634.0,33,5,639.98,0,Churn
13635.0,68,1,166.06,0,Churn
13636.0,37,5,276.88,0,Churn
13637.0,52,3,621.05,0,Churn
13638.0,16,1,47.28,0,Churn
13639.0,74,1,126.84,0,Churn
13642.0,216,1,142.67,0,Churn
13643.0,31,3,374.1,0,Churn
13644.0,16,4,313.44,0,Churn
13647.0,10,4,832.6600000000001,2,Churn
13649.0,257,2,150.4,0,Churn
13650.0,17,5,520.1,0,Churn
13651.0,40,1,15.0,0,Churn
13652.0,46,3,275.3,0,Churn
13654.0,43,5,787.78,2,Churn
13655.0,114,2,354.54,0,Churn
13656.0,165,2,171.57,0,Churn
13657.0,202,1,63.00000000000001,0,Churn
13658.0,10,4,682.5,2,Churn
13659.0,206,2,290.2,0,Churn
13662.0,86,3,313.02,0,Churn
13663.0,179,1,32.55,0,Churn
13666.0,60,2,31.400000000000002,0,Churn
13667.0,149,1,165.52,0,Churn
13668.0,3,21,2247.31,2,Churn
13669.0,150,1,35.400000000000006,0,Churn
13670.0,75,1,103.52000000000001,0,Churn
13673.0,19,2,172.52,0,Churn
13675.0,151,2,84.30000000000001,0,Churn
13680.0,1,4,1001.88,2,Churn
13681.0,18,4,443.82000000000005,0,Churn
13684.0,286,1,67.23,0,Churn
13685.0,3,4,20.92,0,Churn
13686.0,183,1,72.0,0,Churn
13690.0,59,1,17.700000000000003,0,Churn
13694.0,107,7,156.92000000000002,0,Churn
13695.0,31,8,320.87,0,Churn
13699.0,155,1,35.400000000000006,0,Churn
13700.0,26,8,556.08,0,Churn
13704.0,5,8,554.12,0,Churn
13705.0,8,3,54.3,0,Churn
13706.0,303,1,95.44,0,Churn
13707.0,267,2,182.95000000000002,0,Churn
13708.0,271,1,184.64,0,Churn
13709.0,4,11,1175.8400000000001,2,Churn
13711.0,219,2,80.9,0,Churn
13712.0,247,1,33.0,0,Churn
13715.0,281,4,724.8,2,Churn
13716.0,269,1,64.5,0,Churn
13717.0,32,6,163.97,0,Churn
13718.0,246,1,30.0,0,Churn
13719.0,15,4,364.14,0,Churn
13720.0,117,3,128.9,0,Churn
13721.0,36,1,61.5,0,Churn
13722.0,132,2,353.3,0,Churn
13723.0,217,1,43.45,0,Churn
13725.0,50,7,634.7,0,Churn
13726.0,101,1,95.4,0,Churn
13727.0,29,2,126.0,0,Churn
13728.0,37,4,65.64,0,Churn
13730.0,136,2,142.46,0,Churn
13731.0,219,2,219.66000000000003,0,Churn
13732.0,28,1,147.04000000000002,0,Churn
13735.0,25,4,900.32,2,Churn
13736.0,5,2,429.98,0,Churn
13737.0,200,1,94.75,0,Churn
13740.0,241,1,68.3,0,Churn
13741.0,72,3,136.70000000000002,0,Churn
13742.0,17,10,956.02,2,Churn
13744.0,95,2,46.9,0,Churn
13745.0,162,1,8.5,0,Churn
13748.0,96,3,64.24000000000001,0,Churn
13750.0,171,2,28.82,0,Churn
13751.0,288,1,35.4,0,Churn
13752.0,124,5,280.29,0,Churn
13753.0,288,1,89.9,0,Churn
13754.0,317,1,48.0,0,Churn
13755.0,4,7,750.26,2,Churn
13756.0,2,9,426.42,0,Churn
13758.0,12,6,719.05,2,Churn
13759.0,71,1,110.84,0,Churn
13760.0,54,2,236.12,0,Churn
13761.0,50,2,278.24,0,Churn
13762.0,219,1,13.2,0,Churn
13764.0,71,3,917.3100000000001,2,Churn
13767.0,2,30,2839.8,3,Loyal
13769.0,2,9,686.7900000000001,2,Churn
13771.0,64,4,542.9300000000001,0,Churn
13772.0,34,3,618.99,0,Churn
13774.0,82,1,112.2,0,Churn
13777.0,78,4,82.53,0,Churn
13778.0,103,1,32.9,0,Churn
13780.0,7,2,179.18,0,Churn
13781.0,251,1,45.44,0,Churn
13782.0,13,6,370.18,0,Churn
13784.0,282,1,17.700000000000003,0,Churn
13787.0,76,2,151.7,0,Churn
13790.0,4,1,90.60000000000001,0,Churn
13792.0,66,2,81.2,0,Churn
13798.0,26,5,39.95,0,Churn
13799.0,117,2,167.8,0,Churn
13800.0,310,1,217.10000000000002,0,Churn
13801.0,67,1,147.8,0,Churn
13802.0,255,2,72.7,0,Churn
13803.0,255,1,104.72000000000001,0,Churn
13804.0,31,7,508.46000000000004,0,Churn
13806.0,64,1,30.180000000000003,0,Churn
13807.0,367,1,15.0,0,Churn
13808.0,6,5,349.14,0,Churn
13809.0,305,1,56.050000000000004,0,Churn
13810.0,56,1,115.60000000000001,0,Churn
13812.0,42,3,210.28,0,Churn
13813.0,40,4,350.42,0,Churn
13814.0,137,1,143.04000000000002,0,Churn
13815.0,23,3,1023.05,2,Churn
13816.0,24,2,156.14000000000001,0,Churn
13817.0,29,2,196.9,0,Churn
13819.0,302,2,146.10000000000002,0,Churn
13821.0,145,2,215.49,0,Churn
13822.0,40,1,280.01,0,Churn
13823.0,19,2,73.22,0,Churn
13824.0,33,4,156.3,0,Churn
13826.0,176,1,46.2,0,Churn
13827.0,58,3,145.55,0,Churn
13828.0,22,1,89.8,0,Churn
13831.0,200,1,203.27,0,Churn
13832.0,19,1,15.0,0,Churn
13833.0,159,1,81.5,0,Churn
13835.0,25,4,372.05,0,Churn
13837.0,212,2,115.6,0,Churn
13838.0,6,4,320.0,0,Churn
13842.0,59,9,810.9100000000001,2,Churn
13844.0,11,1,144.42000000000002,0,Churn
13845.0,65,1,17.700000000000003,0,Churn
13846.0,25,3,344.28000000000003,0,Churn
13849.0,52,2,484.92,0,Churn
13850.0,129,1,770.4,2,Churn
13851.0,128,2,267.7,0,Churn
13853.0,57,1,62.400000000000006,0,Churn
13854.0,106,8,141.34,0,Churn
13856.0,169,3,56.5,0,Churn
13858.0,57,1,32.52,0,Churn
13859.0,326,1,115.56,0,Churn
13860.0,1,5,588.6,0,Churn
13862.0,73,7,675.45,2,Churn
13863.0,248,1,94.82000000000001,0,Churn
13865.0,58,4,173.46,0,Churn
13866.0,74,1,17.700000000000003,0,Churn
13867.0,31,3,159.70000000000002,0,Churn
13868.0,39,1,115.23,0,Churn
13869.0,123,4,1633.91,2,Churn
13870.0,40,6,517.52,0,Churn
13871.0,23,13,1930.64,2,Churn
13873.0,120,3,218.04000000000002,0,Churn
13874.0,358,1,108.10000000000001,0,Churn
13875.0,54,5,683.2,2,Churn
13876.0,64,1,25.200000000000003,0,Churn
13878.0,55,1,54.45,0,Churn
13880.0,21,11,634.87,0,Churn
13881.0,72,4,223.10000000000002,0,Churn
13882.0,11,1,17.34,0,Churn
13883.0,11,5,796.84,2,Churn
13884.0,7,3,310.15000000000003,0,Churn
13885.0,201,1,162.35,0,Churn
13886.0,71,1,32.7,0,Churn
13887.0,204,1,85.62,0,Churn
13888.0,120,2,139.73000000000002,0,Churn
13889.0,93,1,15.299999999999999,0,Churn
13890.0,1,10,491.48,0,Churn
13892.0,64,2,27.689999999999998,0,Churn
13893.0,298,1,17.700000000000003,0,Churn
13894.0,24,2,142.5,0,Churn
13895.0,28,4,512.7900000000001,0,Churn
13897.0,50,1,50.34,0,Churn
13898.0,326,1,67.8,0,Churn
13899.0,16,2,175.22,0,Churn
13900.0,193,2,201.28,0,Churn
13901.0,72,5,559.9,0,Churn
13904.0,37,2,111.12,0,Churn
13908.0,80,4,666.0,2,Churn
13911.0,144,8,563.5,0,Churn
13914.0,12,2,164.46,0,Churn
13917.0,50,2,50.7,0,Churn
13918.0,50,2,53.10000000000001,0,Churn
13919.0,59,1,84.96000000000001,0,Churn
13922.0,352,1,17.700000000000003,0,Churn
13923.0,54,1,15.0,0,Churn
13924.0,2,6,509.70000000000005,0,Churn
13925.0,93,3,116.8,0,Churn
13926.0,23,1,33.400000000000006,0,Churn
13927.0,75,1,87.7,0,Churn
13928.0,31,2,59.74,0,Churn
13929.0,169,1,17.700000000000003,0,Churn
13930.0,58,2,42.540000000000006,0,Churn
13931.0,96,2,467.43,0,Churn
13932.0,295,1,122.7,0,Churn
13933.0,148,1,57.540000000000006,0,Churn
13934.0,264,1,87.5,0,Churn
13936.0,180,1,102.5,0,Churn
13938.0,35,1,38.58,0,Churn
13939.0,23,3,56.120000000000005,0,Churn
13940.0,64,3,153.84,0,Churn
13941.0,22,3,68.4,0,Churn
13946.0,202,2,11.55,0,Churn
13947.0,65,1,17.700000000000003,0,Churn
13949.0,3,6,565.62,0,Churn
13950.0,11,3,136.08,0,Churn
13951.0,176,3,228.92000000000002,0,Churn
13952.0,218,2,694.301,2,Churn
13953.0,116,1,25.200000000000003,0,Churn
13954.0,2,2,145.26000000000002,0,Churn
13955.0,154,2,111.86,0,Churn
13956.0,5,5,357.17,0,Churn
13959.0,79,3,351.17,0,Churn
13960.0,21,2,65.70000000000002,0,Churn
13962.0,22,2,41.42,0,Churn
13963.0,308,3,194.85000000000002,0,Churn
13969.0,7,16,3867.91,3,Loyal
13971.0,19,8,1014.94,2,Churn
13972.0,202,1,101.9,0,Churn
13973.0,287,1,79.8,0,Churn
13974.0,49,1,141.5,0,Churn
13975.0,31,6,1477.64,2,Churn
13976.0,207,1,46.1,0,Churn
13978.0,45,1,22.7,0,Churn
13979.0,73,1,286.66,0,Churn
13980.0,60,1,32.7,0,Churn
13982.0,39,4,599.47,0,Churn
13983.0,40,7,444.97,0,Churn
13984.0,27,3,116.33,0,Churn
13985.0,4,15,3139.8,3,Loyal
13986.0,17,1,55.66,0,Churn
13988.0,20,6,983.78,2,Churn
13989.0,66,2,154.7,0,Churn
13990.0,213,1,62.8,0,Churn
13991.0,12,5,384.54,0,Churn
13992.0,30,1,17.0,0,Churn
13993.0,64,7,391.84000000000003,0,Churn
13994.0,4,5,665.6,2,Churn
13995.0,15,5,713.4300000000001,2,Churn
13999.0,10,12,1539.8500000000001,2,Churn
14000.0,211,1,60.0,0,Churn
14001.0,46,3,118.30000000000001,0,Churn
14002.0,134,2,88.60000000000001,0,Churn
14004.0,43,7,730.98,2,Churn
14005.0,76,2,148.0,0,Churn
14006.0,116,2,198.5,0,Churn
14009.0,198,2,289.35,0,Churn
14012.0,278,1,23.6,0,Churn
14013.0,110,3,163.42000000000002,0,Churn
14014.0,77,1,23.3,0,Churn
14015.0,53,1,151.5,0,Churn
14016.0,162,4,667.08,0,Churn
14019.0,47,3,207.3,0,Churn
14020.0,17,2,108.38,0,Churn
14021.0,155,2,89.10000000000001,0,Churn
14022.0,225,1,46.1,0,Churn
14023.0,7,2,170.4,0,Churn
14024.0,124,1,128.2,0,Churn
14029.0,63,2,53.400000000000006,0,Churn
14030.0,18,7,694.14,2,Churn
14031.0,21,11,585.66,0,Churn
14032.0,16,10,567.3,0,Churn
14034.0,22,3,220.13,0,Churn
14035.0,29,4,290.5,0,Churn
14036.0,285,1,94.2,0,Churn
14037.0,176,2,110.25,0,Churn
14038.0,78,3,1019.04,2,Churn
14039.0,33,1,66.0,0,Churn
14040.0,41,12,821.27,2,Churn
14041.0,266,1,34.589999999999996,0,Churn
14044.0,27,4,400.92,0,Churn
14046.0,284,1,9.6,0,Churn
14047.0,9,3,129.6,0,Churn
14048.0,305,1,319.22,0,Churn
14049.0,17,4,2494.71,3,Loyal
14050.0,32,2,136.20000000000002,0,Churn
14051.0,68,7,178.0,0,Churn
14052.0,20,1,102.26,0,Churn
14053.0,160,1,12.5,0,Churn
14054.0,65,1,82.5,0,Churn
14055.0,106,1,53.29,0,Churn
14056.0,1,23,3965.85,3,Loyal
14057.0,24,12,1221.16,2,Churn
14060.0,5,12,377.50000000000006,0,Churn
14062.0,240,4,121.11999999999999,0,Churn
14064.0,29,5,243.55,0,Churn
14066.0,267,1,63.6,0,Churn
14067.0,64,2,117.73,0,Churn
14068.0,320,1,132.55,0,Churn
14071.0,4,7,603.0,0,Churn
14073.0,32,1,54.519999999999996,0,Churn
14075.0,5,1,15.299999999999999,0,Churn
14076.0,129,1,78.42,0,Churn
14077.0,78,4,153.38,0,Churn
14078.0,102,6,136.94,0,Churn
14081.0,302,2,428.72,0,Churn
14082.0,365,1,117.15,0,Churn
14083.0,4,6,488.31,0,Churn
14085.0,2,17,2271.34,2,Churn
14087.0,3,1,153.87,0,Churn
14088.0,10,7,849.85,2,Churn
14089.0,57,1,51.0,0,Churn
14092.0,8,12,949.6600000000001,2,Churn
14093.0,12,1,303.44,0,Churn
14096.0,4,17,20943.34,1,Loyal
14098.0,37,1,48.44,0,Churn
14099.0,16,11,906.59,2,Churn
14100.0,138,1,78.55,0,Churn
14101.0,295,1,2.95,0,Churn
14102.0,12,4,197.02999999999997,0,Churn
14104.0,166,1,42.629999999999995,0,Churn
14105.0,239,1,308.3,0,Churn
14107.0,52,7,515.7,0,Churn
14108.0,31,2,147.24,0,Churn
14109.0,73,1,23.5,0,Churn
14110.0,37,10,1051.2,2,Churn
14111.0,242,1,15.0,0,Churn
14112.0,23,6,1640.98,2,Churn
14113.0,4,3,89.32000000000001,0,Churn
14114.0,331,1,94.30000000000001,0,Churn
14116.0,20,5,287.9,0,Churn
14121.0,4,4,702.42,2,Churn
14125.0,11,3,805.4,2,Churn
14126.0,11,1,58.800000000000004,0,Churn
14127.0,123,3,245.4,0,Churn
14128.0,61,2,252.34,0,Churn
14129.0,96,3,134.70000000000002,0,Churn
14130.0,319,1,281.45,0,Churn
14132.0,2,10,885.2800000000001,2,Churn
14133.0,130,2,75.3,0,Churn
14135.0,2,7,360.94,0,Churn
14138.0,2,2,140.94,0,Churn
14139.0,46,1,44.94,0,Churn
14140.0,4,2,362.1,0,Churn
14141.0,3,3,114.88,0,Churn
14142.0,373,1,102.75,0,Churn
14143.0,134,1,45.0,0,Churn
14146.0,9,5,868.28,2,Churn
14149.0,221,1,270.97,0,Churn
14150.0,36,1,46.9,0,Churn
14152.0,75,2,206.0,0,Churn
14154.0,239,2,382.1,0,Churn
14155.0,266,1,29.5,0,Churn
14156.0,10,25,4620.97,3,Loyal
14157.0,285,1,174.52,0,Churn
14158.0,40,1,94.8,0,Churn
14159.0,20,11,3621.8,3,Loyal
14161.0,216,3,557.58,0,Churn
14162.0,174,2,78.33,0,Churn
14163.0,87,4,110.14,0,Churn
14165.0,276,1,65.44,0,Churn
14167.0,39,4,62.19,0,Churn
14171.0,98,1,213.98,0,Churn
14173.0,11,4,144.6,0,Churn
14174.0,33,1,124.51,0,Churn
14175.0,60,3,392.06,0,Churn
14176.0,297,2,220.95000000000002,0,Churn
14177.0,96,3,59.53,0,Churn
14178.0,9,7,857.01,2,Churn
14179.0,41,2,396.06,0,Churn
14180.0,11,20,609.32,0,Churn
14184.0,67,1,119.94,0,Churn
14188.0,72,5,208.3,0,Churn
14189.0,2,13,1069.22,2,Churn
14191.0,2,12,1931.28,2,Churn
14193.0,68,2,305.64,0,Churn
14194.0,5,20,3247.04,3,Loyal
14196.0,107,1,26.32,0,Churn
14198.0,18,4,175.0,0,Churn
14201.0,60,6,229.44,0,Churn
14204.0,2,1,89.28,0,Churn
14205.0,17,1,20.8,0,Churn
14206.0,239,1,35.9,0,Churn
14208.0,95,1,49.54,0,Churn
14209.0,11,5,351.8,0,Churn
14210.0,106,6,512.0,0,Churn
14211.0,53,9,882.76,2,Churn
14214.0,31,5,430.93,0,Churn
14215.0,12,4,485.26000000000005,0,Churn
14216.0,3,4,407.88,0,Churn
14217.0,2,11,349.96000000000004,0,Churn
14218.0,43,1,106.0,0,Churn
14219.0,4,1,15.0,0,Churn
14220.0,358,1,66.2,0,Churn
14221.0,42,8,666.44,2,Churn
14222.0,177,1,207.3,0,Churn
14223.0,92,3,182.24,0,Churn
14224.0,110,4,397.94,0,Churn
14226.0,30,3,90.72000000000001,0,Churn
14227.0,26,7,1263.04,2,Churn
14229.0,334,1,138.52,0,Churn
14231.0,184,3,365.42,0,Churn
14232.0,43,4,384.67,0,Churn
14233.0,212,3,130.2,0,Churn
14234.0,22,3,273.74,0,Churn
14235.0,75,3,203.10000000000002,0,Churn
14236.0,372,1,15.0,0,Churn
14237.0,373,1,35.400000000000006,0,Churn
14238.0,326,1,28.7,0,Churn
14239.0,43,10,875.0,2,Churn
14240.0,30,2,116.4,0,Churn
14241.0,184,1,17.700000000000003,0,Churn
14242.0,235,2,122.05000000000001,0,Churn
14243.0,9,10,665.64,2,Churn
14245.0,220,2,594.7800000000001,0,Churn
14246.0,111,3,508.22,0,Churn
14247.0,278,1,88.77,0,Churn
14248.0,318,1,15.0,0,Churn
14250.0,7,3,584.86,0,Churn
14251.0,58,1,30.0,0,Churn
14256.0,260,2,330.18,0,Churn
14257.0,123,3,519.62,0,Churn
14258.0,152,1,16.5,0,Churn
14259.0,142,1,16.5,0,Churn
14261.0,79,1,167.62,0,Churn
14262.0,8,8,891.3000000000001,2,Churn
14264.0,155,1,19.92,0,Churn
14265.0,109,1,19.5,0,Churn
14267.0,163,3,255.60000000000002,0,Churn
14270.0,332,1,127.20000000000002,0,Churn
14271.0,226,1,27.6,0,Churn
14272.0,74,2,79.1,0,Churn
14273.0,51,4,387.3,0,Churn
14276.0,99,3,389.52,0,Churn
14277.0,15,3,944.24,2,Churn
14280.0,197,1,15.299999999999999,0,Churn
14282.0,3,14,1425.54,2,Churn
14284.0,31,2,132.4,0,Churn
14285.0,21,3,40.94,0,Churn
14286.0,24,3,1063.14,2,Churn
14287.0,8,1,12.5,0,Churn
14288.0,213,1,89.10000000000001,0,Churn
14289.0,9,4,175.56000000000003,0,Churn
14290.0,11,5,641.82,0,Churn
14291.0,2,10,1063.8600000000001,2,Churn
14292.0,8,6,415.1,0,Churn
14293.0,3,3,202.75,0,Churn
14297.0,18,3,203.94,0,Churn
14298.0,8,21,1842.92,2,Churn
14299.0,8,8,428.48,0,Churn
14300.0,19,1,33.0,0,Churn
14304.0,223,1,44.7,0,Churn
14305.0,71,2,503.12,0,Churn
14306.0,86,1,13.0,0,Churn
14307.0,89,6,923.73,2,Churn
14309.0,8,8,583.6800000000001,0,Churn
14311.0,243,1,115.72,0,Churn
14312.0,47,6,295.22,0,Churn
14315.0,45,6,775.9,2,Churn
14317.0,65,1,128.4,0,Churn
14320.0,207,2,100.80000000000001,0,Churn
14321.0,11,5,164.94,0,Churn
14323.0,115,2,172.32000000000002,0,Churn
14326.0,242,1,16.8,0,Churn
14327.0,163,1,66.10000000000001,0,Churn
14329.0,17,7,1531.7,2,Churn
14331.0,124,2,147.6,0,Churn
14332.0,23,2,55.95000000000001,0,Churn
14333.0,68,1,17.700000000000003,0,Churn
14334.0,17,7,459.90000000000003,0,Churn
14335.0,16,2,266.06,0,Churn
14336.0,17,4,302.44000000000005,0,Churn
14338.0,196,1,100.80000000000001,0,Churn
14339.0,243,1,58.0,0,Churn
14340.0,219,1,22.5,0,Churn
14341.0,45,8,1000.95,2,Churn
14342.0,21,3,87.53999999999999,0,Churn
14344.0,127,7,235.23000000000002,0,Churn
14345.0,39,1,15.0,0,Churn
14346.0,121,2,206.2,0,Churn
14348.0,260,1,97.80000000000001,0,Churn
14349.0,10,1,92.22,0,Churn
14350.0,274,1,94.8,0,Churn
14352.0,157,3,166.56,0,Churn
14353.0,215,1,23.4,0,Churn
14354.0,30,1,17.34,0,Churn
14355.0,366,1,50.400000000000006,0,Churn
14356.0,80,2,196.52,0,Churn
14357.0,43,1,147.06,0,Churn
14359.0,19,3,278.32,0,Churn
14360.0,32,4,562.16,0,Churn
14362.0,22,1,98.39,0,Churn
14364.0,109,6,285.1,0,Churn
14367.0,8,16,3676.1,3,Loyal
14368.0,320,1,22.5,0,Churn
14371.0,295,1,15.0,0,Churn
14375.0,185,1,161.84,0,Churn
14379.0,44,2,181.68,0,Churn
14381.0,52,1,152.32999999999998,0,Churn
14382.0,26,1,324.33,0,Churn
14383.0,38,3,154.44,0,Churn
14385.0,9,3,127.1,0,Churn
14386.0,297,1,35.400000000000006,0,Churn
14387.0,33,3,796.95,2,Churn
14388.0,10,8,1739.22,2,Churn
14389.0,65,2,406.0,0,Churn
14390.0,10,8,1378.78,2,Churn
14395.0,2,9,1918.79,2,Churn
14396.0,65,2,416.53,0,Churn
14397.0,12,5,62.6,0,Churn
14400.0,149,1,145.9,0,Churn
14401.0,4,6,198.52,0,Churn
14404.0,34,5,437.88,0,Churn
14406.0,119,1,94.35000000000001,0,Churn
14407.0,141,3,344.3,0,Churn
14408.0,11,4,191.18,0,Churn
14409.0,71,4,467.32,0,Churn
14410.0,92,8,489.33,0,Churn
14412.0,43,2,56.7,0,Churn
14413.0,362,1,60.4,0,Churn
14414.0,99,4,123.2,0,Churn
14415.0,1,13,3622.64,3,Loyal
14416.0,22,2,121.74,0,Churn
14418.0,4,3,435.48,0,Churn
14419.0,11,6,735.06,2,Churn
14420.0,99,1,76.67999999999999,0,Churn
14421.0,57,1,50.7,0,Churn
14422.0,17,5,681.95,2,Churn
14426.0,24,7,982.21,2,Churn
14427.0,64,1,116.68,0,Churn
14428.0,7,4,390.05,0,Churn
14431.0,303,1,88.50000000000001,0,Churn
14432.0,10,5,1280.45,2,Churn
14436.0,99,1,20.4,0,Churn
14438.0,306,1,131.9,0,Churn
14440.0,317,1,91.56,0,Churn
14441.0,1,3,62.00000000000001,0,Churn
14442.0,205,2,193.19,0,Churn
14443.0,54,4,450.49,0,Churn
14446.0,1,4,691.41,2,Churn
14447.0,19,5,553.04,0,Churn
14448.0,364,1,83.9,0,Churn
14449.0,19,4,651.91,0,Churn
14450.0,181,3,205.53,0,Churn
14451.0,60,2,554.65,0,Churn
14452.0,11,2,158.6,0,Churn
14453.0,190,1,35.72,0,Churn
14456.0,5,9,1886.42,2,Churn
14459.0,155,1,42.0,0,Churn
14461.0,148,3,645.86,0,Churn
14462.0,66,10,864.46,2,Churn
14465.0,247,2,284.02,0,Churn
14466.0,29,6,271.8,0,Churn
